	sequences per sample	iteration	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
alpha_rarefaction_124_4.txt	124	4	41.0	60.0	33.0	45.0	59.0	37.0	52.0	54.0	41.0	45.0	54.0	50.0	38.0	24.0	16.0	33.0	33.0	59.0	47.0	65.0	62.0	24.0	47.0	52.0	20.0	27.0	24.0	28.0	55.0	52.0	45.0	40.0	17.0	24.0	18.0	61.0	36.0	20.0	19.0	46.0	40.0	21.0	25.0	12.0	26.0	50.0	57.0	28.0	19.0	18.0	22.0	20.0	13.0	46.0	20.0	16.0	21.0	18.0	21.0	17.0	38.0	24.0	20.0	42.0	51.0	50.0	12.0	17.0	20.0	20.0	16.0	10.0	18.0	45.0	30.0	14.0	13.0	37.0	18.0	19.0	14.0	12.0	12.0	20.0	27.0	47.0	54.0	13.0	20.0	20.0	14.0	17.0
alpha_rarefaction_124_5.txt	124	5	44.0	65.0	36.0	54.0	57.0	37.0	49.0	60.0	35.0	45.0	53.0	47.0	33.0	18.0	18.0	40.0	28.0	58.0	42.0	68.0	65.0	26.0	47.0	48.0	18.0	23.0	29.0	23.0	46.0	51.0	48.0	47.0	21.0	18.0	20.0	53.0	34.0	17.0	21.0	49.0	37.0	24.0	25.0	15.0	26.0	53.0	64.0	30.0	19.0	18.0	20.0	9.0	13.0	44.0	21.0	16.0	21.0	18.0	25.0	21.0	29.0	25.0	22.0	41.0	49.0	46.0	17.0	18.0	22.0	16.0	14.0	13.0	18.0	47.0	30.0	11.0	17.0	43.0	14.0	15.0	14.0	11.0	14.0	20.0	19.0	43.0	52.0	16.0	19.0	16.0	20.0	22.0
alpha_rarefaction_124_6.txt	124	6	46.0	63.0	36.0	47.0	56.0	46.0	57.0	56.0	44.0	43.0	58.0	47.0	37.0	21.0	21.0	39.0	34.0	53.0	47.0	65.0	69.0	26.0	40.0	48.0	20.0	26.0	27.0	24.0	48.0	56.0	50.0	40.0	20.0	24.0	19.0	56.0	35.0	24.0	15.0	49.0	36.0	24.0	26.0	16.0	30.0	56.0	51.0	25.0	21.0	15.0	24.0	16.0	11.0	44.0	22.0	17.0	15.0	18.0	24.0	17.0	29.0	30.0	21.0	40.0	64.0	51.0	13.0	22.0	23.0	20.0	12.0	11.0	19.0	45.0	28.0	13.0	15.0	39.0	21.0	17.0	14.0	11.0	15.0	24.0	24.0	42.0	52.0	12.0	21.0	18.0	18.0	20.0
alpha_rarefaction_124_7.txt	124	7	42.0	64.0	39.0	55.0	58.0	38.0	64.0	51.0	40.0	46.0	53.0	51.0	41.0	25.0	18.0	33.0	30.0	53.0	50.0	65.0	70.0	24.0	40.0	45.0	21.0	21.0	33.0	27.0	49.0	49.0	46.0	40.0	19.0	19.0	19.0	52.0	39.0	18.0	16.0	47.0	43.0	21.0	23.0	13.0	34.0	53.0	54.0	29.0	18.0	17.0	22.0	15.0	14.0	48.0	24.0	15.0	21.0	18.0	24.0	20.0	34.0	30.0	19.0	40.0	51.0	41.0	11.0	22.0	21.0	20.0	12.0	14.0	17.0	47.0	32.0	13.0	14.0	38.0	23.0	19.0	11.0	10.0	11.0	22.0	23.0	41.0	52.0	13.0	15.0	17.0	19.0	21.0
alpha_rarefaction_124_8.txt	124	8	48.0	64.0	32.0	44.0	64.0	35.0	57.0	53.0	43.0	45.0	57.0	44.0	36.0	27.0	21.0	39.0	25.0	54.0	53.0	67.0	72.0	24.0	45.0	50.0	16.0	21.0	33.0	29.0	48.0	47.0	41.0	43.0	25.0	19.0	18.0	52.0	33.0	28.0	18.0	48.0	43.0	17.0	23.0	14.0	34.0	51.0	52.0	31.0	19.0	16.0	27.0	12.0	9.0	48.0	23.0	20.0	19.0	22.0	27.0	18.0	31.0	26.0	20.0	43.0	52.0	45.0	16.0	17.0	20.0	17.0	16.0	13.0	25.0	45.0	30.0	16.0	15.0	47.0	18.0	19.0	17.0	13.0	16.0	23.0	25.0	39.0	53.0	19.0	21.0	17.0	21.0	23.0
alpha_rarefaction_124_9.txt	124	9	46.0	61.0	35.0	54.0	54.0	40.0	54.0	59.0	36.0	40.0	51.0	48.0	31.0	22.0	19.0	34.0	31.0	48.0	45.0	65.0	66.0	28.0	51.0	50.0	20.0	20.0	31.0	31.0	54.0	53.0	48.0	39.0	22.0	23.0	18.0	61.0	31.0	25.0	18.0	51.0	40.0	23.0	22.0	16.0	31.0	51.0	58.0	29.0	20.0	20.0	18.0	16.0	11.0	46.0	18.0	19.0	18.0	21.0	25.0	19.0	36.0	28.0	18.0	43.0	56.0	43.0	15.0	21.0	22.0	19.0	16.0	11.0	23.0	45.0	29.0	15.0	13.0	42.0	14.0	16.0	16.0	12.0	16.0	23.0	22.0	42.0	50.0	12.0	21.0	20.0	18.0	22.0
alpha_rarefaction_143_0.txt	143	0	50.0	65.0	36.0	53.0	62.0	40.0	65.0	60.0	50.0	54.0	62.0	45.0	39.0	24.0	19.0	38.0	35.0	59.0	55.0	74.0	77.0	28.0	48.0	56.0	24.0	23.0	30.0	33.0	44.0	51.0	50.0	45.0	23.0	26.0	26.0	70.0	41.0	26.0	19.0	54.0	44.0	23.0	27.0	20.0	34.0	57.0	65.0	33.0	17.0	20.0	27.0	15.0	17.0	48.0	21.0	14.0	27.0	24.0	27.0	19.0	33.0	28.0	20.0	41.0	64.0	52.0	17.0	20.0	21.0	22.0	18.0	14.0	21.0	50.0	29.0	16.0	17.0	46.0	18.0	21.0	14.0	11.0	15.0	28.0	18.0	43.0	55.0	18.0	23.0	19.0	15.0	21.0
alpha_rarefaction_143_1.txt	143	1	51.0	66.0	39.0	51.0	61.0	35.0	64.0	63.0	42.0	48.0	52.0	51.0	37.0	30.0	19.0	47.0	28.0	58.0	52.0	72.0	73.0	24.0	55.0	46.0	22.0	31.0	32.0	33.0	55.0	56.0	53.0	40.0	21.0	18.0	22.0	56.0	30.0	28.0	18.0	57.0	40.0	22.0	27.0	22.0	32.0	56.0	66.0	28.0	21.0	25.0	25.0	13.0	10.0	50.0	25.0	19.0	25.0	26.0	30.0	19.0	39.0	28.0	16.0	46.0	69.0	49.0	16.0	16.0	23.0	28.0	13.0	16.0	19.0	47.0	34.0	16.0	20.0	42.0	20.0	23.0	15.0	9.0	15.0	27.0	23.0	49.0	58.0	13.0	22.0	20.0	18.0	19.0
alpha_rarefaction_143_2.txt	143	2	50.0	65.0	43.0	63.0	64.0	42.0	58.0	54.0	51.0	48.0	59.0	49.0	36.0	25.0	21.0	35.0	40.0	56.0	51.0	66.0	66.0	24.0	56.0	50.0	21.0	29.0	28.0	30.0	54.0	48.0	51.0	44.0	23.0	20.0	27.0	71.0	41.0	28.0	18.0	54.0	42.0	22.0	25.0	17.0	33.0	58.0	63.0	30.0	20.0	23.0	25.0	18.0	18.0	44.0	22.0	16.0	26.0	21.0	37.0	24.0	39.0	28.0	22.0	40.0	54.0	48.0	16.0	22.0	24.0	20.0	17.0	14.0	18.0	47.0	28.0	17.0	19.0	41.0	18.0	21.0	13.0	13.0	13.0	25.0	26.0	49.0	56.0	17.0	25.0	20.0	17.0	20.0
alpha_rarefaction_143_3.txt	143	3	48.0	68.0	36.0	53.0	70.0	43.0	60.0	65.0	47.0	47.0	56.0	50.0	40.0	27.0	19.0	42.0	34.0	65.0	52.0	71.0	70.0	29.0	53.0	55.0	22.0	35.0	35.0	31.0	50.0	50.0	49.0	38.0	23.0	24.0	22.0	55.0	39.0	22.0	18.0	50.0	47.0	24.0	26.0	20.0	31.0	55.0	61.0	36.0	21.0	27.0	24.0	16.0	16.0	49.0	20.0	23.0	21.0	22.0	31.0	17.0	37.0	29.0	20.0	45.0	54.0	48.0	20.0	21.0	23.0	26.0	15.0	13.0	21.0	48.0	31.0	17.0	20.0	39.0	21.0	24.0	15.0	16.0	17.0	23.0	31.0	47.0	55.0	19.0	25.0	19.0	14.0	26.0
alpha_rarefaction_143_4.txt	143	4	50.0	60.0	34.0	54.0	68.0	43.0	58.0	62.0	42.0	52.0	55.0	52.0	44.0	20.0	21.0	37.0	35.0	57.0	43.0	69.0	72.0	27.0	51.0	50.0	23.0	28.0	33.0	30.0	50.0	54.0	52.0	43.0	21.0	22.0	24.0	62.0	32.0	26.0	19.0	50.0	47.0	21.0	29.0	21.0	30.0	56.0	65.0	33.0	22.0	23.0	24.0	13.0	15.0	47.0	20.0	21.0	20.0	20.0	29.0	17.0	33.0	34.0	18.0	43.0	57.0	54.0	20.0	20.0	24.0	22.0	17.0	14.0	22.0	49.0	33.0	17.0	15.0	51.0	20.0	21.0	17.0	13.0	14.0	22.0	25.0	45.0	54.0	19.0	25.0	21.0	17.0	24.0
alpha_rarefaction_143_5.txt	143	5	48.0	68.0	40.0	51.0	68.0	44.0	57.0	68.0	45.0	46.0	62.0	51.0	43.0	26.0	18.0	44.0	34.0	63.0	49.0	77.0	77.0	26.0	52.0	53.0	22.0	26.0	33.0	32.0	56.0	56.0	53.0	45.0	26.0	20.0	24.0	56.0	35.0	27.0	17.0	55.0	43.0	24.0	27.0	17.0	31.0	56.0	62.0	30.0	20.0	16.0	22.0	14.0	15.0	47.0	22.0	22.0	24.0	19.0	27.0	20.0	36.0	30.0	22.0	39.0	70.0	52.0	16.0	24.0	23.0	22.0	14.0	22.0	21.0	48.0	31.0	20.0	19.0	45.0	21.0	24.0	16.0	10.0	14.0	27.0	25.0	45.0	56.0	18.0	24.0	21.0	15.0	22.0
alpha_rarefaction_143_6.txt	143	6	51.0	63.0	35.0	55.0	57.0	42.0	60.0	64.0	48.0	45.0	65.0	47.0	44.0	29.0	17.0	39.0	35.0	59.0	50.0	74.0	80.0	26.0	54.0	53.0	20.0	27.0	29.0	28.0	53.0	58.0	52.0	40.0	21.0	18.0	24.0	63.0	34.0	25.0	24.0	55.0	46.0	22.0	28.0	16.0	30.0	52.0	56.0	37.0	19.0	19.0	24.0	19.0	13.0	55.0	24.0	19.0	22.0	19.0	25.0	20.0	27.0	29.0	24.0	47.0	61.0	51.0	18.0	18.0	24.0	22.0	12.0	17.0	21.0	52.0	34.0	15.0	18.0	44.0	18.0	22.0	14.0	10.0	15.0	21.0	27.0	43.0	58.0	18.0	21.0	22.0	16.0	22.0
alpha_rarefaction_143_7.txt	143	7	49.0	72.0	39.0	59.0	60.0	43.0	60.0	62.0	48.0	49.0	56.0	48.0	34.0	20.0	17.0	43.0	36.0	61.0	54.0	76.0	77.0	28.0	52.0	48.0	20.0	29.0	29.0	31.0	54.0	55.0	55.0	41.0	19.0	25.0	21.0	65.0	29.0	28.0	23.0	59.0	39.0	24.0	28.0	16.0	35.0	49.0	64.0	30.0	22.0	23.0	27.0	14.0	15.0	49.0	22.0	17.0	26.0	18.0	34.0	25.0	31.0	32.0	19.0	47.0	55.0	59.0	19.0	20.0	25.0	23.0	16.0	18.0	21.0	50.0	31.0	15.0	11.0	40.0	20.0	21.0	13.0	10.0	15.0	25.0	23.0	47.0	55.0	17.0	22.0	16.0	13.0	18.0
alpha_rarefaction_143_8.txt	143	8	51.0	67.0	35.0	53.0	65.0	39.0	56.0	64.0	48.0	46.0	59.0	48.0	40.0	29.0	24.0	39.0	40.0	60.0	54.0	75.0	66.0	26.0	53.0	48.0	20.0	30.0	32.0	25.0	55.0	61.0	53.0	39.0	22.0	25.0	25.0	57.0	47.0	24.0	23.0	52.0	45.0	21.0	30.0	18.0	30.0	55.0	64.0	33.0	23.0	20.0	26.0	16.0	12.0	48.0	22.0	18.0	20.0	24.0	32.0	18.0	36.0	24.0	24.0	49.0	62.0	50.0	19.0	22.0	23.0	23.0	15.0	15.0	19.0	50.0	30.0	19.0	17.0	46.0	21.0	20.0	14.0	13.0	15.0	29.0	21.0	47.0	52.0	14.0	22.0	18.0	21.0	26.0
alpha_rarefaction_143_9.txt	143	9	50.0	69.0	35.0	50.0	63.0	41.0	59.0	66.0	45.0	52.0	50.0	43.0	35.0	24.0	18.0	40.0	30.0	53.0	51.0	73.0	72.0	22.0	51.0	58.0	24.0	30.0	29.0	26.0	54.0	58.0	50.0	38.0	17.0	22.0	25.0	66.0	39.0	22.0	17.0	54.0	40.0	23.0	28.0	16.0	32.0	58.0	64.0	27.0	21.0	24.0	28.0	14.0	17.0	51.0	23.0	21.0	24.0	23.0	27.0	18.0	31.0	27.0	23.0	44.0	62.0	50.0	20.0	19.0	23.0	25.0	16.0	12.0	22.0	46.0	36.0	18.0	17.0	42.0	18.0	20.0	15.0	10.0	16.0	26.0	29.0	45.0	58.0	17.0	24.0	16.0	14.0	24.0
alpha_rarefaction_162_0.txt	162	0	54.0	74.0	37.0	58.0	74.0	44.0	63.0	63.0	52.0	53.0	63.0	57.0	39.0	31.0	22.0	45.0	39.0	61.0	55.0	76.0	79.0	31.0	55.0	61.0	18.0	30.0	33.0	33.0	53.0	60.0	48.0	48.0	21.0	30.0	31.0	69.0	40.0	32.0	21.0	65.0	47.0	24.0	31.0	18.0	34.0	58.0	65.0	34.0	23.0	24.0	29.0	18.0	16.0	50.0	25.0	25.0	24.0	25.0	32.0	18.0	38.0	29.0	22.0	43.0	65.0	56.0	17.0	22.0	21.0	25.0	15.0	19.0	20.0	53.0	39.0	18.0	18.0	51.0	22.0	21.0	16.0	12.0	21.0	26.0	23.0	49.0	63.0	17.0	25.0	25.0	17.0	23.0
alpha_rarefaction_162_1.txt	162	1	55.0	67.0	44.0	57.0	67.0	47.0	64.0	64.0	43.0	56.0	68.0	48.0	45.0	26.0	23.0	45.0	40.0	63.0	53.0	80.0	76.0	35.0	55.0	45.0	24.0	29.0	27.0	35.0	55.0	61.0	55.0	49.0	22.0	26.0	29.0	68.0	37.0	31.0	17.0	60.0	45.0	22.0	29.0	22.0	42.0	59.0	64.0	32.0	21.0	21.0	24.0	18.0	14.0	56.0	21.0	19.0	26.0	25.0	35.0	23.0	33.0	31.0	23.0	49.0	64.0	58.0	20.0	21.0	26.0	22.0	17.0	15.0	20.0	50.0	32.0	18.0	23.0	44.0	21.0	21.0	16.0	12.0	14.0	25.0	25.0	51.0	57.0	16.0	19.0	20.0	22.0	21.0
alpha_rarefaction_162_2.txt	162	2	61.0	69.0	43.0	56.0	66.0	42.0	60.0	69.0	48.0	53.0	58.0	56.0	45.0	27.0	22.0	41.0	37.0	69.0	49.0	74.0	77.0	21.0	53.0	59.0	22.0	29.0	29.0	37.0	56.0	63.0	57.0	41.0	23.0	24.0	24.0	69.0	39.0	31.0	22.0	56.0	42.0	25.0	31.0	15.0	32.0	56.0	61.0	36.0	24.0	22.0	30.0	16.0	17.0	57.0	27.0	25.0	21.0	25.0	30.0	20.0	37.0	26.0	23.0	51.0	68.0	54.0	17.0	22.0	28.0	27.0	19.0	15.0	22.0	50.0	33.0	19.0	19.0	47.0	21.0	22.0	15.0	12.0	18.0	24.0	27.0	45.0	55.0	18.0	27.0	23.0	21.0	27.0
alpha_rarefaction_162_3.txt	162	3	53.0	76.0	40.0	59.0	67.0	42.0	65.0	70.0	51.0	53.0	69.0	50.0	41.0	27.0	24.0	45.0	39.0	61.0	56.0	80.0	72.0	30.0	55.0	62.0	21.0	35.0	32.0	31.0	57.0	53.0	58.0	43.0	22.0	22.0	26.0	66.0	44.0	27.0	17.0	58.0	48.0	27.0	29.0	21.0	36.0	65.0	67.0	35.0	20.0	26.0	25.0	12.0	14.0	54.0	24.0	18.0	22.0	23.0	31.0	18.0	38.0	32.0	20.0	46.0	66.0	58.0	18.0	23.0	27.0	22.0	16.0	16.0	21.0	54.0	30.0	18.0	17.0	44.0	20.0	24.0	14.0	12.0	14.0	22.0	24.0	44.0	56.0	19.0	21.0	18.0	18.0	25.0
alpha_rarefaction_162_4.txt	162	4	54.0	69.0	43.0	56.0	69.0	44.0	67.0	67.0	47.0	54.0	66.0	51.0	43.0	28.0	24.0	39.0	33.0	66.0	57.0	86.0	68.0	35.0	60.0	59.0	24.0	31.0	31.0	36.0	54.0	57.0	53.0	44.0	22.0	28.0	22.0	64.0	35.0	30.0	21.0	51.0	43.0	27.0	32.0	22.0	35.0	52.0	70.0	33.0	19.0	23.0	24.0	18.0	15.0	52.0	22.0	21.0	19.0	23.0	33.0	25.0	35.0	32.0	21.0	48.0	66.0	53.0	19.0	21.0	26.0	22.0	15.0	14.0	25.0	52.0	33.0	19.0	15.0	50.0	22.0	24.0	17.0	13.0	17.0	26.0	26.0	49.0	56.0	18.0	26.0	23.0	20.0	28.0
alpha_rarefaction_162_5.txt	162	5	58.0	77.0	41.0	50.0	62.0	42.0	61.0	65.0	46.0	48.0	65.0	58.0	39.0	26.0	24.0	46.0	38.0	65.0	51.0	80.0	76.0	32.0	54.0	57.0	27.0	30.0	35.0	34.0	56.0	57.0	56.0	47.0	25.0	28.0	28.0	66.0	43.0	30.0	21.0	60.0	48.0	23.0	27.0	19.0	34.0	58.0	67.0	32.0	22.0	25.0	23.0	15.0	13.0	52.0	20.0	20.0	29.0	21.0	31.0	22.0	36.0	31.0	21.0	44.0	69.0	51.0	16.0	22.0	24.0	26.0	16.0	17.0	28.0	50.0	33.0	19.0	19.0	53.0	23.0	24.0	14.0	11.0	18.0	28.0	23.0	56.0	67.0	14.0	19.0	17.0	19.0	25.0
alpha_rarefaction_162_6.txt	162	6	53.0	70.0	41.0	61.0	68.0	46.0	59.0	66.0	49.0	54.0	61.0	57.0	45.0	28.0	22.0	45.0	35.0	61.0	58.0	78.0	82.0	28.0	56.0	58.0	25.0	31.0	32.0	29.0	52.0	60.0	56.0	44.0	31.0	27.0	28.0	66.0	38.0	28.0	18.0	53.0	51.0	24.0	30.0	20.0	31.0	56.0	69.0	35.0	20.0	22.0	24.0	18.0	16.0	54.0	27.0	21.0	23.0	24.0	32.0	23.0	36.0	31.0	26.0	47.0	65.0	54.0	19.0	23.0	24.0	23.0	16.0	18.0	22.0	48.0	32.0	19.0	19.0	47.0	21.0	23.0	17.0	12.0	18.0	24.0	27.0	55.0	62.0	15.0	22.0	27.0	25.0	25.0
alpha_rarefaction_162_7.txt	162	7	56.0	66.0	42.0	53.0	67.0	43.0	67.0	63.0	46.0	57.0	68.0	51.0	45.0	23.0	21.0	43.0	38.0	73.0	52.0	76.0	73.0	27.0	55.0	60.0	17.0	27.0	30.0	33.0	59.0	64.0	52.0	44.0	24.0	27.0	25.0	68.0	36.0	31.0	22.0	56.0	47.0	24.0	30.0	21.0	33.0	56.0	67.0	38.0	21.0	21.0	24.0	16.0	15.0	54.0	25.0	20.0	22.0	24.0	29.0	23.0	37.0	36.0	19.0	49.0	71.0	58.0	17.0	26.0	27.0	28.0	19.0	14.0	22.0	53.0	33.0	18.0	23.0	45.0	22.0	22.0	17.0	9.0	16.0	26.0	27.0	59.0	59.0	16.0	25.0	18.0	19.0	23.0
alpha_rarefaction_162_8.txt	162	8	52.0	67.0	41.0	62.0	70.0	44.0	64.0	67.0	48.0	54.0	64.0	53.0	43.0	35.0	25.0	41.0	35.0	65.0	54.0	77.0	79.0	35.0	54.0	53.0	24.0	30.0	33.0	34.0	55.0	57.0	48.0	44.0	24.0	27.0	28.0	65.0	44.0	30.0	22.0	55.0	46.0	24.0	29.0	18.0	34.0	64.0	62.0	35.0	23.0	23.0	25.0	18.0	19.0	55.0	20.0	22.0	20.0	24.0	32.0	21.0	35.0	31.0	26.0	47.0	71.0	60.0	18.0	27.0	27.0	31.0	14.0	19.0	22.0	50.0	31.0	18.0	23.0	46.0	25.0	23.0	16.0	13.0	19.0	23.0	31.0	46.0	64.0	14.0	21.0	19.0	24.0	25.0
alpha_rarefaction_162_9.txt	162	9	56.0	79.0	38.0	53.0	67.0	45.0	64.0	67.0	50.0	48.0	70.0	57.0	44.0	33.0	23.0	42.0	40.0	62.0	53.0	81.0	71.0	32.0	57.0	64.0	22.0	33.0	33.0	35.0	54.0	61.0	50.0	46.0	24.0	29.0	28.0	66.0	43.0	35.0	21.0	65.0	49.0	23.0	30.0	12.0	37.0	60.0	59.0	29.0	21.0	27.0	25.0	16.0	12.0	55.0	25.0	27.0	25.0	29.0	37.0	21.0	38.0	32.0	23.0	48.0	66.0	59.0	20.0	18.0	27.0	26.0	18.0	18.0	27.0	50.0	32.0	20.0	17.0	47.0	23.0	21.0	15.0	12.0	14.0	27.0	25.0	47.0	61.0	14.0	25.0	17.0	21.0	29.0
alpha_rarefaction_181_0.txt	181	0	58.0	80.0	43.0	62.0	68.0	53.0	68.0	74.0	55.0	52.0	70.0	51.0	44.0	28.0	23.0	46.0	37.0	75.0	54.0	81.0	86.0	27.0	56.0	58.0	23.0	34.0	31.0	34.0	62.0	58.0	55.0	49.0	23.0	28.0	34.0	62.0	45.0	30.0	25.0	61.0	52.0	24.0	34.0	24.0	41.0	59.0	75.0	35.0	25.0	25.0	30.0	15.0	13.0	60.0	28.0	20.0	25.0	25.0	28.0	25.0	41.0	31.0	25.0	54.0	63.0	63.0	15.0	25.0	22.0	24.0	20.0	16.0	30.0	55.0	41.0	19.0	18.0	52.0	20.0	24.0	16.0	15.0	16.0	31.0	33.0	60.0	60.0	19.0	21.0	25.0	25.0	23.0
alpha_rarefaction_181_1.txt	181	1	57.0	78.0	42.0	60.0	66.0	46.0	65.0	68.0	47.0	55.0	70.0	54.0	47.0	32.0	24.0	44.0	36.0	63.0	54.0	82.0	90.0	34.0	58.0	62.0	23.0	33.0	28.0	32.0	62.0	59.0	62.0	48.0	25.0	29.0	29.0	73.0	44.0	31.0	21.0	64.0	50.0	23.0	32.0	25.0	38.0	60.0	73.0	41.0	26.0	21.0	30.0	21.0	20.0	60.0	25.0	23.0	25.0	25.0	37.0	25.0	39.0	34.0	24.0	53.0	72.0	58.0	21.0	28.0	27.0	27.0	20.0	14.0	25.0	53.0	39.0	22.0	19.0	51.0	17.0	23.0	19.0	13.0	13.0	29.0	31.0	54.0	65.0	18.0	24.0	18.0	19.0	29.0
alpha_rarefaction_181_2.txt	181	2	56.0	82.0	44.0	65.0	76.0	44.0	68.0	72.0	47.0	53.0	72.0	57.0	44.0	28.0	26.0	47.0	43.0	67.0	55.0	85.0	84.0	33.0	59.0	67.0	20.0	34.0	37.0	37.0	63.0	67.0	58.0	52.0	27.0	27.0	31.0	72.0	46.0	29.0	23.0	56.0	54.0	28.0	30.0	19.0	40.0	62.0	67.0	35.0	24.0	24.0	29.0	18.0	16.0	59.0	27.0	18.0	27.0	28.0	38.0	22.0	39.0	32.0	23.0	49.0	64.0	55.0	21.0	20.0	29.0	23.0	18.0	16.0	27.0	49.0	31.0	23.0	14.0	51.0	20.0	26.0	18.0	14.0	16.0	26.0	34.0	57.0	65.0	17.0	25.0	24.0	22.0	31.0
alpha_rarefaction_181_3.txt	181	3	59.0	80.0	41.0	67.0	76.0	46.0	63.0	68.0	53.0	55.0	75.0	54.0	41.0	28.0	25.0	47.0	45.0	66.0	52.0	85.0	82.0	33.0	55.0	63.0	24.0	36.0	32.0	27.0	60.0	65.0	62.0	44.0	26.0	25.0	29.0	69.0	48.0	30.0	22.0	55.0	52.0	24.0	34.0	19.0	33.0	65.0	70.0	41.0	23.0	24.0	23.0	17.0	16.0	57.0	27.0	26.0	24.0	25.0	41.0	24.0	39.0	26.0	25.0	48.0	68.0	60.0	21.0	19.0	31.0	26.0	18.0	16.0	26.0	51.0	34.0	22.0	22.0	53.0	22.0	23.0	17.0	12.0	17.0	24.0	31.0	57.0	65.0	18.0	26.0	19.0	24.0	27.0
alpha_rarefaction_181_4.txt	181	4	53.0	78.0	40.0	56.0	77.0	47.0	67.0	65.0	57.0	54.0	68.0	57.0	53.0	28.0	27.0	48.0	37.0	70.0	57.0	86.0	87.0	38.0	59.0	63.0	22.0	29.0	39.0	29.0	64.0	67.0	55.0	43.0	31.0	28.0	26.0	71.0	37.0	29.0	26.0	60.0	51.0	28.0	34.0	24.0	35.0	64.0	69.0	38.0	24.0	26.0	30.0	15.0	18.0	57.0	23.0	22.0	24.0	28.0	35.0	18.0	38.0	37.0	26.0	49.0	72.0	54.0	20.0	23.0	27.0	29.0	18.0	19.0	33.0	55.0	31.0	19.0	21.0	55.0	25.0	25.0	18.0	11.0	16.0	28.0	25.0	54.0	71.0	21.0	24.0	24.0	21.0	26.0
alpha_rarefaction_181_5.txt	181	5	56.0	81.0	39.0	59.0	66.0	48.0	71.0	62.0	49.0	59.0	65.0	52.0	48.0	28.0	24.0	47.0	39.0	74.0	57.0	79.0	77.0	34.0	57.0	66.0	26.0	34.0	38.0	35.0	58.0	67.0	56.0	46.0	23.0	30.0	32.0	71.0	46.0	34.0	21.0	67.0	57.0	26.0	33.0	24.0	38.0	57.0	76.0	37.0	25.0	24.0	26.0	16.0	16.0	56.0	28.0	21.0	24.0	27.0	34.0	23.0	40.0	33.0	27.0	49.0	70.0	64.0	21.0	23.0	27.0	27.0	20.0	18.0	28.0	57.0	31.0	16.0	15.0	50.0	25.0	24.0	18.0	11.0	15.0	30.0	29.0	51.0	64.0	19.0	22.0	25.0	17.0	25.0
alpha_rarefaction_181_6.txt	181	6	56.0	81.0	37.0	64.0	73.0	44.0	69.0	66.0	50.0	57.0	66.0	54.0	45.0	32.0	25.0	50.0	46.0	69.0	59.0	85.0	76.0	30.0	58.0	58.0	27.0	32.0	30.0	36.0	62.0	62.0	54.0	50.0	28.0	28.0	30.0	65.0	43.0	32.0	25.0	58.0	52.0	26.0	33.0	27.0	38.0	63.0	74.0	33.0	27.0	24.0	29.0	22.0	15.0	60.0	27.0	24.0	24.0	30.0	34.0	21.0	41.0	33.0	27.0	51.0	73.0	60.0	20.0	24.0	25.0	31.0	19.0	18.0	28.0	52.0	36.0	19.0	17.0	53.0	23.0	22.0	18.0	12.0	18.0	25.0	27.0	49.0	56.0	21.0	25.0	19.0	20.0	24.0
alpha_rarefaction_181_7.txt	181	7	55.0	81.0	43.0	61.0	76.0	47.0	72.0	71.0	50.0	55.0	67.0	55.0	48.0	35.0	23.0	43.0	41.0	70.0	58.0	83.0	86.0	33.0	54.0	65.0	23.0	34.0	32.0	32.0	59.0	58.0	53.0	51.0	28.0	27.0	25.0	79.0	41.0	36.0	21.0	60.0	50.0	26.0	34.0	22.0	41.0	65.0	66.0	32.0	22.0	24.0	26.0	20.0	13.0	54.0	24.0	22.0	25.0	31.0	32.0	22.0	38.0	32.0	25.0	47.0	72.0	61.0	19.0	25.0	28.0	26.0	19.0	17.0	26.0	53.0	32.0	19.0	21.0	53.0	22.0	24.0	17.0	11.0	16.0	24.0	27.0	54.0	66.0	20.0	24.0	21.0	24.0	27.0
