	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
K3.T	0.532977880697	0.458038856556	0.476048777069	0.481467163965	0.392400626158	0.483684372685	0.448965068103	0.501855412454	0.546208275374	0.48066469633	0.574980538637	0.48529651856	0.61719868683	0.682208106869	0.729909602644	0.559962578228	0.57431840291	0.449666226526	0.438282330197	0.472843644905	0.488330238936	0.555841767326	0.559233499755	0.441446635789	0.653999952677	0.625539746031	0.679438622404	0.617457903024	0.501951880536	0.529592850386	0.0	0.52742788407	0.606623328457	0.677705374244	0.583623859663	0.515866587157	0.706454689511	0.611216103775	0.680223892643	0.463102270488	0.481174764575	0.759770237763	0.55196189898	0.641053181133	0.58523071966	0.553593917627	0.495950687611	0.65323479764	0.678581179075	0.668395017659	0.723444425526	0.715561010769	0.710470364693	0.450005331546	0.748842073033	0.728668741108	0.639799747954	0.662614872141	0.631974440416	0.734253065775	0.667542427123	0.610077233074	0.651996791078	0.519673317641	0.400688063772	0.45895459348	0.729174925166	0.713764678628	0.648681880843	0.674136526645	0.696145903594	0.77773939937	0.635389808986	0.508596210507	0.526122681883	0.725836539745	0.652875139582	0.447525547473	0.686545377915	0.667432837221	0.649771090799	0.774869926847	0.645772807242	0.63480008178	0.637896047388	0.449024515678	0.463242585022	0.639706932299	0.651981325683	0.683523241883	0.720927700348	0.650145843527
M2.Ring.R	0.629701379597	0.570451816593	0.512993013769	0.53933467443	0.542557844194	0.529593745205	0.500592404381	0.534769194976	0.517423395787	0.473407229823	0.601108046302	0.455302661191	0.618758962402	0.727875172532	0.691821710347	0.623078035719	0.598921922285	0.513169664037	0.476267417863	0.597157765017	0.589936505315	0.594426524902	0.540640620571	0.593785148178	0.686660135402	0.639482179588	0.642091020805	0.644941399787	0.589334489782	0.606188861203	0.52742788407	0.0	0.653601407977	0.697497943393	0.595757267393	0.572372279447	0.65757757624	0.598515995656	0.655198516332	0.487791368207	0.571753074751	0.710295609274	0.590286505776	0.561126213407	0.608466722262	0.457191564422	0.587369881128	0.697433076686	0.65739688871	0.633504643007	0.66619861529	0.713013315958	0.713967552918	0.556438291311	0.712821656493	0.660007407991	0.614379217348	0.560329993167	0.586894213719	0.649752438786	0.612984348234	0.631058369746	0.604661438197	0.509599709432	0.52956854235	0.518899978625	0.723247487004	0.62522382441	0.666740790051	0.611412372505	0.661932387108	0.748408278614	0.624885421968	0.533727248541	0.516855775631	0.742649696189	0.583522913863	0.420370794426	0.679856898965	0.645393726464	0.692120041793	0.749123765148	0.640994317953	0.661400102884	0.68269026722	0.530210797403	0.545773399015	0.667988145422	0.678719444352	0.710579658	0.695675838215	0.638247975033
K1.W	0.657605394241	0.661867953174	0.655934705809	0.640600124662	0.633540504323	0.612436816906	0.653431670642	0.69970296044	0.682917436207	0.644917668441	0.752971615451	0.646825643255	0.567686589558	0.512594483341	0.591761530655	0.527773744764	0.522675201413	0.635403604549	0.627698066594	0.695770371343	0.664503888545	0.489445236742	0.60500806476	0.644063015504	0.459352419078	0.446167902636	0.49713848152	0.485601930735	0.674320254157	0.645028454705	0.606623328457	0.653601407977	0.0	0.572309985051	0.592212746958	0.645729712111	0.633426831465	0.547205124901	0.55886394129	0.628109489172	0.574803960189	0.693030927687	0.583751768193	0.544245292054	0.52673575937	0.583865894603	0.654236829633	0.570062242929	0.496340151496	0.540941803335	0.642867727851	0.568204555459	0.603066886908	0.621804737953	0.648192344025	0.585769324216	0.622665379822	0.610008446698	0.493832774865	0.656611773643	0.560754813786	0.638919454225	0.539377729749	0.585317189086	0.646350735664	0.603670326288	0.67713186881	0.656269769282	0.579442154593	0.617215893207	0.60679701215	0.689109140508	0.520165846807	0.6422532442	0.645265626263	0.622310721267	0.556435130489	0.646100845189	0.662555669144	0.649158230196	0.644892459614	0.680846575728	0.629626622791	0.563236717899	0.684838251534	0.668266648437	0.703929372479	0.617011504934	0.662340421047	0.598597797968	0.692839754826	0.59548154023
K1.T	0.635455591101	0.707054406636	0.727423755369	0.701382734426	0.715188770196	0.689905732959	0.711660662237	0.759451553617	0.717555983398	0.699265108241	0.764665593756	0.660838683748	0.64161152647	0.696950163046	0.759572701182	0.623776822556	0.552441884311	0.706445563578	0.706992107805	0.731131907836	0.699147273325	0.531332100497	0.696631855753	0.71751149988	0.631664297788	0.597267313722	0.695194258301	0.522735640504	0.659123601657	0.709135310598	0.677705374244	0.697497943393	0.572309985051	0.0	0.673767527227	0.660253775054	0.680736521615	0.579333542852	0.688057471769	0.687503323239	0.686321798091	0.676770823724	0.571971864412	0.598700157109	0.574188079748	0.677521633666	0.705590794829	0.578975715599	0.648417955787	0.574096022189	0.685870573772	0.718019682598	0.662869235056	0.682898913348	0.700925999334	0.676994675668	0.674500353102	0.645151998029	0.558393900581	0.662911117651	0.639501335119	0.663941461805	0.706947229834	0.603063850341	0.689175648102	0.674732843023	0.718796226567	0.630426845171	0.612999444628	0.6762483735	0.590928635509	0.739098042039	0.558195982996	0.701590515311	0.736500588276	0.615549697917	0.617582752474	0.729462923715	0.646066818657	0.629209456689	0.628081755866	0.717031922556	0.739489629068	0.677763077577	0.720774950257	0.726711450126	0.723808232341	0.645125679063	0.762464759093	0.679317760522	0.736227205305	0.567315261304
M3.Middle.L	0.680764432472	0.681707765764	0.681161943851	0.680170135092	0.644012617559	0.683793643058	0.653479144556	0.72067645559	0.698726148633	0.64928657578	0.700577840786	0.627766200009	0.449663567091	0.586357109672	0.636648690496	0.453364718498	0.495095734249	0.607973344517	0.588464401536	0.675407924813	0.680739100289	0.532385853526	0.657642876313	0.675623671987	0.641191631857	0.56435096049	0.551054997226	0.52534382899	0.67788421894	0.646753610832	0.583623859663	0.595757267393	0.592212746958	0.673767527227	0.0	0.637207910776	0.612999925856	0.617931609301	0.670969955844	0.620857533415	0.596542782836	0.737174341325	0.546611025402	0.558575551176	0.532823116664	0.569667256047	0.654446177847	0.499462800387	0.529074743574	0.453009876633	0.628413202825	0.671177739348	0.628436962494	0.65307900936	0.656801148967	0.673287563545	0.670748180067	0.659262301869	0.596083044014	0.693837297877	0.44872250511	0.601851632908	0.54671160543	0.643635947204	0.62872113332	0.651824477854	0.691598133857	0.698631518833	0.632163601566	0.631650948793	0.669640153759	0.672938937977	0.516302507523	0.689754674817	0.638494542672	0.681001285858	0.60490555806	0.622684273771	0.668920029145	0.675999637236	0.710482727315	0.705838035727	0.613742962334	0.556020978859	0.617412479614	0.670573650664	0.725740427772	0.582905025422	0.681568965909	0.629894300751	0.70320295728	0.579524143148
K3.I	0.496217811476	0.45569081162	0.620679365182	0.524537365519	0.50803464903	0.528683408569	0.483516843489	0.537631210722	0.632587123984	0.60801797311	0.566463403984	0.536890418582	0.57091244013	0.693574973116	0.687444501324	0.573638780554	0.575738128451	0.467609803831	0.441311694519	0.501070249817	0.443222224916	0.628031163103	0.580298207087	0.544859625312	0.661074865694	0.624627817249	0.623203315013	0.59666588806	0.541212168499	0.528256606693	0.515866587157	0.572372279447	0.645729712111	0.660253775054	0.637207910776	0.0	0.658301749278	0.612859758913	0.696500722059	0.485479167166	0.526745530089	0.744065619762	0.608743272788	0.632540826513	0.644151823632	0.545779511666	0.457055501615	0.635943765826	0.626445332745	0.624349585336	0.71300065525	0.740230128966	0.730159147615	0.420989310021	0.758284839924	0.725357695768	0.689124420891	0.717343226636	0.627793473834	0.753325050814	0.611552339788	0.693207588886	0.668128917344	0.561596358248	0.454603690216	0.467079837466	0.752832995481	0.732990383969	0.685889599348	0.670220797129	0.683741998105	0.778715031947	0.623751411686	0.648326336254	0.64948164045	0.730784519412	0.692706526573	0.614717890698	0.725081860741	0.69232516069	0.747480023905	0.793602445319	0.696059391485	0.65686822591	0.703728987379	0.481769882204	0.513202517371	0.711779336356	0.629754245417	0.702885715052	0.767472028352	0.685710738972
M3.Ring.R	0.585863710143	0.729477787347	0.788824607849	0.72657962326	0.696877095247	0.748857544698	0.680591898556	0.774924503631	0.775069218461	0.70271927663	0.795551599517	0.69695072001	0.597414128915	0.571772718243	0.600481013428	0.594829689579	0.533084019782	0.68457916333	0.673142744047	0.702686126774	0.710194639891	0.590264635964	0.678422844628	0.698194288945	0.551080855863	0.603454606188	0.561286513246	0.617448483678	0.640896019851	0.609668943541	0.706454689511	0.65757757624	0.633426831465	0.680736521615	0.612999925856	0.658301749278	0.0	0.619588949099	0.564423147536	0.701783807039	0.674244186178	0.639171516788	0.640982141961	0.642476776144	0.585415344763	0.651626377833	0.663118329047	0.581672781152	0.65402865102	0.58620087311	0.60389630833	0.666479826296	0.662787748747	0.678243379073	0.553543372588	0.73733043842	0.704124241801	0.673232749006	0.633779507134	0.767245301196	0.576745145878	0.698518647775	0.574694667634	0.635535400027	0.692864553547	0.692966271391	0.707268782086	0.653699652983	0.647533502591	0.658324363114	0.651784213938	0.71578937267	0.618930823089	0.661733312459	0.773812338972	0.774735513724	0.683618659224	0.705437014631	0.697371591107	0.628803654679	0.752824287543	0.733279421948	0.632174954331	0.542815727487	0.705445906386	0.698675194637	0.77076619919	0.67209210004	0.662365540504	0.732740315875	0.693974460473	0.667947335123
K1.B	0.606173694295	0.637702980167	0.735430828955	0.664599414426	0.630032422529	0.663101649241	0.639878425112	0.698082062662	0.751615210283	0.64310754686	0.750569011	0.629494652073	0.624107159014	0.600623017158	0.617365959582	0.567508099352	0.500370259304	0.581361289446	0.600521573897	0.661007726155	0.659886849854	0.41667415129	0.558755892048	0.586858508668	0.522215585486	0.539059820853	0.567824352928	0.572444070398	0.614877785168	0.617118472316	0.611216103775	0.598515995656	0.547205124901	0.579333542852	0.617931609301	0.612859758913	0.619588949099	0.0	0.556885772487	0.570977571321	0.603885622125	0.547821002106	0.512537394703	0.509611752518	0.547274481428	0.592387994721	0.640866087599	0.589016509542	0.463650990364	0.490083952491	0.584867839781	0.616463457736	0.52700791386	0.570513270362	0.638713377981	0.633499099199	0.567282336446	0.600413093892	0.559239260995	0.640745177665	0.587218152484	0.479528301711	0.586316322572	0.555117396911	0.598277777709	0.565733639201	0.563216000489	0.575989984614	0.512817578189	0.439294464494	0.473428773907	0.649876783698	0.518230805095	0.620262758599	0.724632852504	0.645580280258	0.586677617106	0.658475840835	0.634066735425	0.5619186527	0.688281832788	0.646119078853	0.553893927929	0.539852370012	0.619132389691	0.557251712306	0.697658956371	0.581322863001	0.533420837292	0.635533972228	0.576284613676	0.549685028182
K2.G	0.682472169118	0.694599732253	0.728482117696	0.68424536315	0.683366636346	0.653626601732	0.672625287697	0.741654307464	0.753979576787	0.686920040477	0.792550410371	0.641728792171	0.696089513844	0.510756611176	0.623276269975	0.642642369272	0.567581885954	0.634459644285	0.651965398598	0.707275948178	0.658585800934	0.535525676513	0.599471476158	0.617068713719	0.632202058829	0.536403503802	0.527907836373	0.66938655245	0.691190124669	0.670827092911	0.680223892643	0.655198516332	0.55886394129	0.688057471769	0.670969955844	0.696500722059	0.564423147536	0.556885772487	0.0	0.61550036235	0.580846699416	0.578220008544	0.668749478904	0.572070928457	0.564288932527	0.58815429831	0.619971045413	0.644713003946	0.630832044422	0.56033713878	0.448639257725	0.692345069255	0.571406976219	0.588830394805	0.551171455957	0.631046257259	0.63814906996	0.566148200853	0.630414180738	0.682242782745	0.607516277976	0.627984089797	0.584337961902	0.578990086004	0.650335634891	0.625801241168	0.588272737906	0.607999965901	0.566419230484	0.606657276957	0.632438609579	0.523993398393	0.573371653483	0.628956918829	0.73702955097	0.671746111181	0.535606151669	0.690391799576	0.59585118077	0.516732667513	0.715500422007	0.496258772004	0.459652224342	0.66236005074	0.708802772693	0.65856189951	0.736441619956	0.583711597506	0.618882212685	0.722633134714	0.563527580385	0.581690257527
K3.W	0.546221553136	0.399383387406	0.55263467561	0.464593432329	0.500944856766	0.484299756919	0.508864679688	0.451498145449	0.545138794846	0.516471578989	0.518380502615	0.503582824524	0.6448016905	0.670263709354	0.723134973066	0.626715990016	0.617147278412	0.435374950145	0.463852284823	0.459849629909	0.459843621002	0.61036779665	0.551448389447	0.496459657641	0.639095091074	0.64429442655	0.647067475782	0.622983125061	0.537588010173	0.553273867322	0.463102270488	0.487791368207	0.628109489172	0.687503323239	0.620857533415	0.485479167166	0.701783807039	0.570977571321	0.61550036235	0.0	0.516580636792	0.750994880302	0.582564549984	0.620315811667	0.646857623713	0.439659113584	0.422046625368	0.69730722637	0.658864934176	0.63722905447	0.681565719206	0.71815601399	0.709958567539	0.491899962302	0.74183756027	0.688241685494	0.665326958453	0.654486825939	0.60921812273	0.740448711896	0.666738791146	0.618254538722	0.658465352604	0.466233279829	0.378794882146	0.4990068589	0.695727207292	0.697463173055	0.662919801143	0.681010475339	0.693707352999	0.74139972369	0.604858270618	0.577150683838	0.53877044102	0.702736812151	0.613033546003	0.49715882174	0.736146839358	0.6599565238	0.695516235868	0.747996446353	0.653883481845	0.690774395239	0.714079116513	0.440044302908	0.438819736452	0.670835144801	0.71524933627	0.721532861314	0.706326757241	0.648838698537
K3.M	0.552734075644	0.552326210861	0.64525010937	0.56183747332	0.513634418373	0.556966473377	0.533108967345	0.657205603647	0.699491491224	0.559671841752	0.702795294434	0.564360961117	0.617966306961	0.583245019076	0.697606836455	0.627689237874	0.588343556001	0.476700395263	0.464122314313	0.539034087796	0.520539342806	0.539145775302	0.508181754337	0.530782938786	0.633380241604	0.572696672681	0.628583450749	0.639064821331	0.534060384596	0.503400996197	0.481174764575	0.571753074751	0.574803960189	0.686321798091	0.596542782836	0.526745530089	0.674244186178	0.603885622125	0.580846699416	0.516580636792	0.0	0.694191743538	0.60603878673	0.54726366647	0.589075247248	0.531551628934	0.548690486616	0.623514698997	0.599889887023	0.609594968475	0.63066687273	0.679547023061	0.717430410139	0.426106566746	0.697711392119	0.638203870761	0.586520938947	0.627772887522	0.630515598061	0.686586949593	0.637446096012	0.582037542469	0.634985037414	0.533501712249	0.488313142648	0.493058592182	0.691874238835	0.679994180255	0.62055225874	0.65427794942	0.682687073083	0.698346933079	0.618622428124	0.591279978112	0.651839700917	0.657607742912	0.569532308441	0.533684154961	0.662300470541	0.625225608275	0.610229202567	0.710518018281	0.615354018733	0.652405938823	0.660572099519	0.559311378125	0.634058912627	0.609097961926	0.682559178358	0.668510454159	0.723078802839	0.6130918322
K2.B	0.725479685452	0.770320133627	0.795740220591	0.785073347712	0.761493923665	0.741813898704	0.720786021387	0.801918481618	0.807733474819	0.703536109354	0.842628539083	0.731251897434	0.723116336661	0.635964838739	0.683020515586	0.728268311294	0.645534367955	0.721834985218	0.754298993238	0.770989791917	0.799572461404	0.546074387348	0.686360503416	0.733748392377	0.72135669579	0.592907887057	0.689509409267	0.663118418892	0.783274092485	0.739766077975	0.759770237763	0.710295609274	0.693030927687	0.676770823724	0.737174341325	0.744065619762	0.639171516788	0.547821002106	0.578220008544	0.750994880302	0.694191743538	0.0	0.704088377718	0.638496332777	0.662572556061	0.732092431521	0.786971178351	0.701205343825	0.64307341551	0.66728432078	0.488971797375	0.706534935409	0.62950988154	0.711949575105	0.584567360325	0.675801786774	0.643746159239	0.606362632641	0.688436525628	0.57995161778	0.701927991795	0.63297501363	0.646271816564	0.67132910315	0.756703372359	0.719348267034	0.547299840741	0.526004875994	0.649456905626	0.564991059382	0.548527721634	0.556767241506	0.681864522295	0.747309458277	0.782657032683	0.649070737561	0.5819544457	0.752074149759	0.678970019695	0.565872470717	0.683853299488	0.559746306549	0.610388402978	0.657368974967	0.71387807238	0.752531406358	0.793752591796	0.598753223108	0.609387401379	0.687584144573	0.567395401222	0.576547490756
K1.P	0.628579738268	0.626895209434	0.676455669464	0.6215245067	0.615966754508	0.635372937567	0.612966591691	0.67839134526	0.675335465803	0.634736480408	0.702694095701	0.631519532069	0.508355885352	0.617195372967	0.624130703786	0.492794838827	0.55997515265	0.588070971118	0.583131112399	0.637348212736	0.66236651345	0.523276239275	0.608112154359	0.634195070831	0.609847460616	0.611700489684	0.597669351369	0.517029718376	0.629826857959	0.62587558839	0.55196189898	0.590286505776	0.583751768193	0.571971864412	0.546611025402	0.608743272788	0.640982141961	0.512537394703	0.668749478904	0.582564549984	0.60603878673	0.704088377718	0.0	0.605886819953	0.510694132455	0.556136748922	0.655368316321	0.510963269998	0.513695305457	0.535871168742	0.706961595963	0.653333074051	0.625960845544	0.631807474775	0.683641066739	0.634804435881	0.574711560944	0.64188256937	0.601366205687	0.69022446035	0.602032708873	0.574353745113	0.558860568502	0.598930857133	0.622628291336	0.615376877512	0.641019279966	0.635793994498	0.564611278882	0.585694837652	0.58377334305	0.729621925329	0.548474998663	0.652243258489	0.684992527077	0.678289567117	0.620599270544	0.598431476804	0.659440421175	0.611789448519	0.635287809343	0.697670020497	0.648555636667	0.567285578541	0.641975145755	0.622298275923	0.712756040177	0.59406005278	0.596148812198	0.576846931154	0.72381520026	0.568123951544
K2.N	0.653858094414	0.603722614334	0.694316021072	0.64311022576	0.634302698292	0.623735529975	0.645419619792	0.708720362566	0.693685215351	0.620801308162	0.745744759465	0.552687713311	0.627477255577	0.600745259489	0.61839439333	0.597076978406	0.502172390084	0.605984457357	0.566429280541	0.64251555474	0.639825516907	0.462365386048	0.627114132184	0.633797208217	0.533800813917	0.51838537387	0.623355595677	0.553294989055	0.568250790685	0.608848215026	0.641053181133	0.561126213407	0.544245292054	0.598700157109	0.558575551176	0.632540826513	0.642476776144	0.509611752518	0.572070928457	0.620315811667	0.54726366647	0.638496332777	0.605886819953	0.0	0.533093966703	0.609317347104	0.652478417742	0.5576377978	0.48018187148	0.490915978002	0.426048138931	0.58847436578	0.593070807657	0.603221863267	0.5652677799	0.535960855017	0.494033532529	0.44585450843	0.513805379043	0.5027137541	0.558517854307	0.555003418846	0.603307892431	0.588681566212	0.602446578775	0.537550994943	0.657679969416	0.52814553934	0.572906896883	0.469139294791	0.437402367081	0.563906209309	0.519786519736	0.631240055226	0.682825456407	0.496524783	0.461617399402	0.581225084043	0.563596397718	0.546119291983	0.5558376833	0.630219148758	0.49854539649	0.551010349926	0.57292439637	0.650923115409	0.696502941495	0.446391015962	0.62996525452	0.607527542448	0.562063714269	0.489394693557
M3.Index.R	0.664090204584	0.671875033006	0.67170223142	0.630014708445	0.655016285479	0.64139474473	0.635403666854	0.703656322586	0.683107732981	0.644471522446	0.736873283489	0.607534767284	0.54435170745	0.572753893426	0.61470979696	0.556787987671	0.458847536539	0.628790036493	0.617881081422	0.694656580975	0.653346739077	0.385121402987	0.637037196725	0.625970717353	0.624596662	0.498219901113	0.584950551858	0.568646273755	0.620189391367	0.64649985819	0.58523071966	0.608466722262	0.52673575937	0.574188079748	0.532823116664	0.644151823632	0.585415344763	0.547274481428	0.564288932527	0.646857623713	0.589075247248	0.662572556061	0.510694132455	0.533093966703	0.0	0.577772508856	0.626839766731	0.436732046096	0.513730947095	0.495106920334	0.626007512596	0.640135724196	0.604575398424	0.596007437178	0.637579628319	0.616929008684	0.573191537474	0.604937601184	0.547174525302	0.676423045214	0.446240334026	0.633246207391	0.587975898828	0.595144951009	0.641567351606	0.616959854052	0.683340908392	0.621049039714	0.501551073563	0.594469300028	0.606092362375	0.659395697164	0.483293389008	0.634336389566	0.681035560806	0.666978295906	0.568182560922	0.622688392188	0.649491512807	0.648305178246	0.631475696828	0.689414032382	0.639333215651	0.577749990321	0.657689336965	0.669657733779	0.722829279619	0.603761477623	0.65918257513	0.653069401104	0.703076953036	0.539793536409
K3.L	0.567672376963	0.575991425731	0.583528827605	0.535235854943	0.557166597924	0.553507137001	0.539729710361	0.592896501827	0.569688406757	0.559083208085	0.613286317454	0.530030746622	0.588668821428	0.629299905037	0.668728567643	0.581109687197	0.560717748436	0.527639382875	0.502978560088	0.5797486969	0.529837247524	0.597802306814	0.574073699488	0.57117730375	0.663965581319	0.58465065039	0.546215707377	0.601043303243	0.59140715542	0.535842201713	0.553593917627	0.457191564422	0.583865894603	0.677521633666	0.569667256047	0.545779511666	0.651626377833	0.592387994721	0.58815429831	0.439659113584	0.531551628934	0.732092431521	0.556136748922	0.609317347104	0.577772508856	0.0	0.503283247209	0.621857644847	0.633372565728	0.565807105553	0.668320993006	0.700144898049	0.689369863657	0.52769071548	0.704148055007	0.6176145168	0.6374123447	0.592445041759	0.548131723387	0.732081123654	0.591036240679	0.635365723788	0.553076078001	0.503282762125	0.52529590365	0.480967288178	0.715319733882	0.627817129107	0.635162169294	0.646066406651	0.659595337784	0.721768379842	0.577680894278	0.610011488999	0.568034203018	0.70920806096	0.593800890071	0.526602844273	0.66588429564	0.639243115004	0.673772814232	0.730251523284	0.637248818318	0.660483276318	0.689083038729	0.500671471176	0.570290333727	0.637101890809	0.697266740239	0.693673844978	0.739555911895	0.570945279736
K3.F	0.568116518135	0.36443751584	0.574805423106	0.438500226505	0.466745764537	0.510221972335	0.491583335979	0.505072970217	0.589542065651	0.598264084662	0.492597003592	0.523841160476	0.623576975235	0.706415402194	0.738097507689	0.618665689121	0.621892990585	0.48557491933	0.465335102308	0.421380963952	0.440907796623	0.662991428872	0.593744277106	0.523806482344	0.671661460738	0.657942618942	0.623557769303	0.677931080451	0.540185960928	0.553978824367	0.495950687611	0.587369881128	0.654236829633	0.705590794829	0.654446177847	0.457055501615	0.663118329047	0.640866087599	0.619971045413	0.422046625368	0.548690486616	0.786971178351	0.655368316321	0.652478417742	0.626839766731	0.503283247209	0.0	0.680876423018	0.703353483889	0.651649338237	0.716743933709	0.746978806681	0.7451533335	0.531431034483	0.771864494096	0.691387278574	0.670269829026	0.699911756471	0.634722594434	0.76097531166	0.605028834407	0.673577791835	0.681477338274	0.579364024513	0.401113596603	0.500659497199	0.775494910823	0.710809983984	0.676683039909	0.719674141455	0.74032566426	0.791600589312	0.633031883609	0.627797183975	0.608207735351	0.744744691323	0.680001039074	0.555887350599	0.754473555443	0.726285400363	0.711164275086	0.778897987318	0.708996789593	0.702765024019	0.712191863527	0.437525253252	0.451844498175	0.717564345182	0.681311698105	0.76998941879	0.776286280362	0.703090262971
K1.L	0.6615704389	0.707592406196	0.780484973192	0.71743541815	0.707002847297	0.731495564842	0.709441169705	0.790890392014	0.790122589236	0.701467688574	0.815170765267	0.699262310533	0.485790349763	0.506678024636	0.588236662928	0.534451864099	0.464764130077	0.681687375157	0.667629308246	0.707006196114	0.712995627876	0.49461293674	0.727620829981	0.705101052712	0.60316942723	0.498361027048	0.588944405264	0.501283198592	0.688969673047	0.640915632552	0.65323479764	0.697433076686	0.570062242929	0.578975715599	0.499462800387	0.635943765826	0.581672781152	0.589016509542	0.644713003946	0.69730722637	0.623514698997	0.701205343825	0.510963269998	0.5576377978	0.436732046096	0.621857644847	0.680876423018	0.0	0.436815275466	0.441960099944	0.612969438446	0.660736350969	0.634730589205	0.671658236802	0.673982802046	0.652154636144	0.62768709123	0.662584262839	0.601429072787	0.677807536998	0.475871240467	0.625648908788	0.581186101243	0.696160660376	0.681280442398	0.65968923376	0.647539486975	0.657606751098	0.636335373356	0.582850908262	0.604167668803	0.662040882224	0.454014294502	0.732847619359	0.758678064073	0.622359186111	0.645361298475	0.708550760875	0.653081963088	0.615648932943	0.669895110136	0.713593679329	0.635985469027	0.556873424275	0.594075579865	0.680035431383	0.801714233917	0.555556684791	0.663930342743	0.54003299181	0.696455316179	0.52754819357
K1.H	0.679950455261	0.678116754017	0.740840305118	0.675189264128	0.694196722591	0.697221892141	0.703884809053	0.75762555387	0.770808773863	0.708302801499	0.798363930892	0.673832266977	0.55794127162	0.52499160215	0.544210914889	0.564582522031	0.499134791874	0.636831417431	0.665597737507	0.724617573192	0.71294421749	0.494690686249	0.677196527837	0.685675209527	0.534687059749	0.479459765824	0.565666688238	0.470766836361	0.653537205748	0.629815105266	0.678581179075	0.65739688871	0.496340151496	0.648417955787	0.529074743574	0.626445332745	0.65402865102	0.463650990364	0.630832044422	0.658864934176	0.599889887023	0.64307341551	0.513695305457	0.48018187148	0.513730947095	0.633372565728	0.703353483889	0.436815275466	0.0	0.389509450897	0.584940428164	0.503463608505	0.548431937998	0.655274303301	0.613896629822	0.562851168829	0.53866692876	0.622772520217	0.554576001229	0.547130427246	0.529938525253	0.572451569756	0.538463564993	0.642649183755	0.652840001214	0.639248578994	0.548914438636	0.609923200871	0.593305039593	0.459104745088	0.52179987654	0.533587379011	0.457757891012	0.736688730274	0.71761937823	0.494556519517	0.588374617162	0.696636987875	0.642055307296	0.619007841443	0.65875723749	0.602064889984	0.561065365108	0.4803260641	0.6060021489	0.662347900096	0.781397643493	0.537922485922	0.550105907551	0.47108230497	0.607169436002	0.518874105689
K1.V	0.654727117786	0.665607364613	0.723405311492	0.641291355614	0.677277572993	0.690591665502	0.698604208668	0.745140890859	0.745227094473	0.717755116258	0.751818069543	0.657003857134	0.535043497213	0.533357790172	0.600181846889	0.5566750346	0.425890109011	0.666914865927	0.629119275023	0.720310911205	0.684106564019	0.479048110793	0.668924999451	0.680583046717	0.558110789448	0.467492928754	0.572888933763	0.443426724138	0.666968883423	0.618926858435	0.668395017659	0.633504643007	0.540941803335	0.574096022189	0.453009876633	0.624349585336	0.58620087311	0.490083952491	0.56033713878	0.63722905447	0.609594968475	0.66728432078	0.535871168742	0.490915978002	0.495106920334	0.565807105553	0.651649338237	0.441960099944	0.389509450897	0.0	0.586398111633	0.562141782473	0.509222856587	0.644904467384	0.584577279376	0.600341832176	0.582164968701	0.616674862464	0.512501214215	0.587141719479	0.469603195392	0.605090719507	0.541360479749	0.624013697825	0.660258903001	0.628177754844	0.580328328294	0.630447434929	0.577000334485	0.531992944194	0.556915785951	0.631180361724	0.358648046776	0.698023710875	0.682022880061	0.564804074306	0.572719298975	0.677739602539	0.6236630765	0.586216380046	0.678294897769	0.630447350962	0.530638001201	0.548142371421	0.628058898971	0.648128723672	0.75978465071	0.574929498195	0.622546460169	0.534351823965	0.623317827698	0.534818179014
