	sequences per sample	iteration	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
alpha_rarefaction_143_4.txt	143	4	5.70385	6.22604	4.29021	4.89414	6.73204	4.42507	5.24726	5.76061	3.84332	5.28516	5.26305	5.75846	5.74993	2.7694	3.3164	4.44764	4.69029	5.27177	5.06516	6.9464	7.57417	4.13861	4.7605	5.24357	3.62932	4.49068	4.04339	4.80908	6.14196	6.13231	5.59495	4.63597	2.88071	3.99494	3.74281	7.49754	4.38523	3.62123	2.52018	5.10399	5.59282	2.65456	4.85635	2.62191	4.17388	5.79917	6.24032	5.4659	3.20684	4.05603	2.69572	2.38739	2.79269	5.65667	2.98447	2.73918	3.0762	2.69479	4.1122	2.44429	5.02078	3.72702	2.85866	4.07126	5.44658	5.36905	3.27556	2.35452	4.36784	2.88889	2.78686	1.64105	3.82923	4.75092	3.75429	2.71483	2.57105	5.42542	2.66244	2.61872	2.7133	1.91848	2.35247	3.76468	3.87069	5.08111	5.64619	3.69722	3.53524	3.04532	2.49426	4.25411
alpha_rarefaction_143_5.txt	143	5	6.01602	6.71544	4.26543	4.376	6.85055	5.20222	5.86223	5.90761	4.09243	4.54102	6.55185	5.08998	5.66612	3.65357	2.8678	5.0158	4.556	6.06667	5.50147	7.54921	7.23287	4.09124	4.69919	5.38646	4.17658	4.28732	4.70761	5.27275	6.47867	5.83936	6.09204	5.48545	3.41383	3.6939	4.07956	6.60928	4.81256	4.18606	2.37203	5.50687	4.85502	2.26299	4.40978	2.67314	4.04907	6.64386	6.41693	4.85425	3.53438	2.92252	3.16746	2.48028	2.81969	5.05974	2.90845	3.20762	2.942	2.66782	4.16346	2.7959	4.83288	3.45439	3.26571	4.0197	6.21705	5.09828	2.5646	3.03175	3.81414	3.37583	2.31	2.56315	3.82475	4.90524	3.86653	3.1617	2.50738	4.79283	3.32174	3.18269	2.83117	1.39025	2.08654	4.10973	3.56488	4.98103	5.33262	3.48746	3.80034	2.95307	2.30372	2.75578
alpha_rarefaction_143_6.txt	143	6	6.31138	6.34648	4.05616	4.92084	6.09578	4.48644	5.80864	6.01183	4.33022	4.57464	6.26363	4.79439	5.71812	3.753	2.64983	4.39263	4.92328	4.98226	5.28987	7.36073	6.81976	4.08423	5.05105	5.48068	4.13631	4.55018	3.83012	4.85657	6.63638	6.49329	5.99338	4.23457	3.72602	3.44589	3.91865	7.47039	4.55239	4.19683	2.96649	5.7529	5.35723	2.85581	4.29754	2.51989	4.15217	5.75771	5.63597	5.5541	3.57377	3.22257	3.17638	3.43995	2.38892	6.50988	3.17218	2.39678	2.49258	2.46432	3.7573	2.71691	3.99018	3.42623	3.25405	4.82692	4.99321	5.27939	3.15396	2.06437	3.49161	3.76251	2.33922	2.36365	3.68509	4.4204	3.78884	1.53613	2.74611	4.93463	1.74085	3.10201	2.41502	1.66697	2.4061	4.15743	4.13646	5.03954	5.62185	3.46879	3.45077	3.02077	2.10028	3.59583
alpha_rarefaction_143_7.txt	143	7	6.2519	7.14756	3.9046	5.19104	6.61906	4.84134	5.71955	5.69923	4.66139	5.15046	5.84132	4.69041	5.04988	2.87167	2.67174	5.92888	4.07496	5.91424	6.13504	7.05838	6.95933	4.21202	4.89002	5.3311	4.05604	4.65275	4.2742	4.38734	5.28423	5.42582	5.73877	4.65736	3.7152	3.7557	3.44484	7.01717	4.42917	4.11694	3.09802	6.00568	4.6118	2.46306	4.5325	2.71984	5.00797	5.49105	6.84957	4.47165	3.49434	4.32885	3.4393	2.52566	2.56822	5.11019	2.52336	3.30406	3.08809	2.50336	4.3456	3.13641	4.09236	3.66399	2.85986	4.90305	5.21576	5.796	2.92746	2.84825	4.56758	3.81435	2.56543	2.2144	3.57012	5.00123	3.21799	2.94729	1.86675	4.39882	2.5241	2.71602	2.33297	1.61036	2.36276	4.1019	3.63669	5.19515	5.74099	3.01796	3.53621	2.31316	2.45238	3.00077
alpha_rarefaction_143_8.txt	143	8	5.78694	6.46431	4.20517	5.66913	6.69924	4.92571	5.11458	6.18142	4.31136	4.401	5.6367	5.22679	5.25182	3.76045	3.58161	5.32045	5.01382	5.62252	5.89289	7.64863	7.02433	3.77989	4.60784	5.70066	4.22507	4.34753	4.51811	4.30239	6.8618	6.70304	6.0688	3.90091	4.34571	4.30703	4.5965	6.61857	6.2305	3.53084	3.22147	5.43546	5.43113	2.31514	4.6843	2.76989	3.57669	6.39819	6.40393	5.4369	3.59309	3.62582	3.29096	3.28085	2.34721	5.61272	3.17128	3.00414	2.74351	3.30434	4.14188	2.62618	5.03087	3.03725	3.47596	4.82361	5.68575	5.11507	3.18875	2.64529	4.45355	2.77607	2.63848	2.03997	3.09023	4.81912	3.23408	2.4087	2.14908	5.01635	2.74795	2.50591	2.48405	1.7005	2.36829	4.80902	3.41799	5.7161	5.17992	2.64511	3.59935	2.74665	2.66452	3.51979
alpha_rarefaction_143_9.txt	143	9	6.03563	6.87829	4.31636	4.74859	6.81605	4.79143	5.55088	5.72181	4.33891	4.81701	4.86396	4.23254	5.16151	3.62268	3.05113	5.20133	4.03614	5.56435	5.8324	7.12963	7.02109	3.65692	4.89019	5.37973	3.37035	4.61039	3.59425	4.0889	5.80014	5.95903	6.0137	4.92211	3.45777	3.71172	4.6466	7.33969	4.71056	2.99427	2.46219	6.05542	4.21315	2.79127	4.50968	2.28943	4.83847	6.18624	6.14878	4.61391	3.5281	4.21897	3.4242	2.69009	2.81494	5.37863	2.63017	3.26429	2.6984	3.43601	3.90947	3.11212	4.06277	3.38532	3.23686	3.92371	5.93046	5.26077	2.86233	2.42936	4.26491	3.23667	2.81253	2.28102	3.62148	4.17094	3.9015	3.17265	1.92124	4.56643	2.21964	3.10782	2.80512	1.62751	2.57555	3.49187	4.28469	5.59413	5.78405	2.69263	3.70559	2.78872	2.5057	3.79319
alpha_rarefaction_162_0.txt	162	0	5.77347	6.80569	4.1471	5.63608	7.37604	4.87709	5.9585	5.86473	5.06157	5.40834	5.89864	5.90032	5.1326	3.69031	3.13368	5.537	4.70492	5.74938	6.07186	7.28163	7.53807	4.49834	4.90348	5.88686	3.63775	4.25923	4.43642	5.48758	6.42987	5.78186	5.68379	5.28627	3.52879	4.40249	4.39446	7.38916	5.18323	4.90857	2.53396	6.32807	4.64037	2.67251	4.61631	2.28395	4.50262	6.55638	5.91007	5.99673	3.86926	4.09934	3.46196	3.17228	2.77178	5.87049	2.9723	3.68202	2.78219	3.18798	3.43015	3.04382	4.48211	3.31196	3.30235	4.74124	6.31295	5.52286	2.44597	2.66104	3.48125	3.48919	2.22947	2.39018	4.03562	4.71103	3.63933	2.55985	2.06484	5.82691	2.91866	2.82272	2.82298	2.05061	2.67029	3.89958	3.75217	5.5916	6.02737	2.80446	4.21181	3.09102	2.39256	3.52232
alpha_rarefaction_162_1.txt	162	1	6.39432	6.11685	4.7844	5.69433	6.9117	5.1601	5.82186	5.8083	4.62886	5.53922	6.29127	4.59972	5.90154	3.07962	3.18281	5.23926	5.17281	5.7192	5.96044	7.79478	6.94111	4.44913	5.03201	4.61769	4.02474	4.48608	4.3515	4.91734	6.15548	6.38368	5.81418	5.22272	3.65972	3.92778	4.62614	6.6923	5.78338	4.59606	2.80649	6.04892	5.5558	2.38191	4.54542	3.18625	5.1194	6.06938	6.86735	5.36868	3.16906	3.7225	3.04416	3.25178	2.31561	6.07592	2.53842	3.02315	3.3315	3.39896	4.5592	3.21049	4.67715	3.81092	2.95996	4.93829	6.5545	5.89423	3.2771	2.32947	3.62992	2.81189	2.79966	2.124	3.37555	4.77909	3.73179	2.74692	3.07732	4.93464	2.76052	3.12398	2.74434	1.56903	2.37427	3.44867	3.8709	5.48456	5.7693	3.18679	2.88149	3.04068	3.04515	3.61368
alpha_rarefaction_162_2.txt	162	2	6.77084	6.89729	4.4312	4.9195	6.72768	4.72349	5.64155	5.86305	4.36126	5.24707	5.79172	5.44963	6.11749	3.77437	3.48901	5.14682	4.87662	6.14265	5.6607	7.80055	6.92485	3.62487	4.70915	5.77212	4.0765	4.70189	4.62333	4.7333	6.77978	6.60151	6.52618	4.27923	3.71464	4.33403	3.71412	7.53308	5.3049	4.11414	3.48857	5.68992	4.19692	3.03254	4.59731	2.2059	4.43295	6.53646	6.19336	5.07154	3.77326	3.46156	3.50547	3.18166	3.21904	6.1917	3.3953	3.08341	2.80704	3.24413	3.97995	2.82384	5.19701	3.69171	3.29871	4.77609	6.40399	5.64434	2.83115	2.76374	4.49679	3.37738	2.98063	1.78549	3.88966	4.36193	3.7765	2.46873	1.64816	5.1438	2.93621	3.07297	2.63698	1.96369	2.7945	4.57513	3.85717	5.13612	5.68548	2.73663	3.78028	3.06062	2.32653	3.68311
alpha_rarefaction_162_3.txt	162	3	6.00369	7.05946	4.74419	5.35509	6.57702	4.82374	5.98127	6.31988	4.03858	5.28938	6.59085	4.95447	5.58768	3.48677	3.4487	5.66839	4.45686	5.65443	6.1862	7.59703	7.19374	4.59808	4.79091	5.89624	4.0549	5.12089	3.72734	4.3187	6.8953	6.27689	6.11115	4.58713	3.45977	4.04993	3.75406	7.31801	5.96119	4.35853	2.37216	5.24374	4.71723	2.82411	4.69284	3.55172	4.54811	7.12694	6.17943	5.06459	3.0747	4.06876	3.33201	2.11536	2.60129	5.96456	3.45377	2.66452	2.52923	3.31688	4.02176	2.68491	5.13784	4.04495	2.7762	4.74551	5.8097	5.39447	2.88733	2.89635	4.24189	3.01324	2.58007	1.95655	3.78069	5.25981	3.45683	2.82494	2.04433	4.81205	2.33123	3.0086	2.51303	2.07836	2.35554	3.44356	3.78788	5.14699	5.26415	3.35387	3.24853	2.73429	2.45307	4.20531
alpha_rarefaction_162_4.txt	162	4	6.72302	6.47094	4.05758	5.50333	7.25844	4.70884	6.26851	6.08388	4.02471	5.20505	6.89884	5.03751	5.68173	3.65512	3.48652	4.96868	3.7279	5.46694	6.01511	7.89467	6.95038	4.79925	5.30837	5.61168	4.53717	4.16916	4.58216	5.395	5.93064	6.02314	5.65344	4.59097	4.05896	4.70136	3.3708	7.3126	4.66499	4.40098	2.8198	5.236	5.13065	2.83122	4.92954	3.02628	4.52174	5.01402	6.76478	4.82654	3.45028	4.02187	2.96908	3.51801	2.82344	5.70882	2.95379	3.20755	2.53058	3.32315	4.28313	2.75902	4.12628	3.56848	3.06885	4.39511	6.34865	5.65476	3.12491	2.28446	4.52727	3.38701	2.34808	1.68479	4.33902	5.22001	3.14801	2.74489	2.51512	5.34024	2.82225	3.34079	2.98313	1.88826	2.52634	4.12716	3.54936	6.11489	5.44875	3.30146	3.73673	3.20728	2.30513	4.46208
alpha_rarefaction_162_5.txt	162	5	6.61915	6.92456	4.18635	4.95824	6.60506	4.60527	6.13246	5.4887	4.15042	4.69859	6.20888	5.67789	5.59488	3.59225	3.35199	5.05022	4.95103	6.09135	5.83615	7.74161	7.54153	4.13307	4.91982	5.79281	4.60267	4.13042	4.34961	5.55935	6.5727	6.45605	6.5585	4.86422	4.26595	4.61825	4.55319	7.44016	5.60348	4.39891	2.58337	6.45877	5.56151	2.93142	4.66447	3.41272	4.47914	6.54117	6.22596	5.53547	3.18719	3.86524	3.17955	2.78752	2.70087	5.92271	2.64672	2.86072	3.43748	2.46667	4.51634	3.16095	4.54154	3.95828	3.20629	4.47243	6.17015	5.217	2.56464	2.85104	3.97169	3.26349	2.7259	2.24071	4.31808	4.63791	4.08455	2.22087	2.54078	5.72323	2.7362	3.33811	2.67554	1.84249	2.42633	4.78328	3.75569	5.66671	6.23151	2.80779	3.30787	2.84331	2.16012	4.3336
alpha_rarefaction_162_6.txt	162	6	5.67772	6.34486	4.1482	5.67564	6.7346	5.18261	5.4567	5.9834	4.72266	5.31197	6.00771	5.60602	6.12205	3.88303	3.06552	5.15502	4.508	5.95341	6.31869	7.46587	7.56236	4.31259	4.8785	5.68927	3.7406	4.77859	4.8239	4.28416	5.70724	6.02986	6.61054	4.2874	4.3384	3.89515	4.20569	7.58758	4.93775	4.00526	2.74329	5.71404	5.72211	2.78771	4.32269	2.8374	4.0995	6.39741	6.95282	5.05544	2.97349	3.78276	2.8663	3.39514	2.6921	5.94379	3.05647	2.74844	2.95394	3.29616	4.25477	3.06816	4.88431	4.11677	3.35818	4.81447	6.29854	5.72142	2.57177	2.37961	4.13705	3.1112	2.39661	2.26407	3.78336	4.35225	3.37275	2.50711	2.24387	4.99511	2.56963	3.03554	2.92596	2.15793	2.37436	3.4974	4.16054	5.98348	6.02333	3.15079	3.66573	3.28925	2.83296	4.4415
alpha_rarefaction_162_7.txt	162	7	5.80946	6.77405	4.42805	4.77805	6.92405	5.09269	6.1939	5.60291	4.07746	5.50782	6.67187	5.38896	5.66192	3.33903	2.90941	5.15305	5.3221	6.13887	5.7416	7.27605	7.05317	4.04794	4.72176	6.46053	3.93294	4.7508	3.72111	4.06062	6.33323	6.54203	6.11473	4.72944	4.51836	4.02908	4.1708	7.67991	5.1491	4.21286	2.99691	6.06484	5.3726	2.72204	4.42186	3.22411	4.65345	6.33448	6.60482	5.29755	3.49114	3.59239	2.96278	2.63837	2.78963	5.61715	3.34509	2.72376	2.54793	3.15488	3.83519	2.92398	4.2388	4.43135	2.89645	4.59913	6.38188	5.50319	2.73104	3.19423	4.53819	3.91257	3.05735	2.16445	3.45727	5.0262	3.80314	2.54517	2.99563	4.91024	2.46922	2.90526	2.93924	1.69187	2.36201	4.75805	4.04057	6.82136	5.62959	2.78125	4.04916	2.83518	2.38271	3.67297
alpha_rarefaction_162_8.txt	162	8	5.95161	6.7256	4.07229	5.3438	7.37965	4.98776	5.6194	5.93213	4.68286	5.14467	6.04876	5.731	5.41371	4.40174	3.32586	5.08157	4.62486	5.83463	5.77306	7.6173	7.23917	4.58216	4.84903	5.2685	3.8538	4.19038	4.04187	5.3981	7.31153	6.28909	5.5488	4.75861	3.41797	4.30575	4.33471	6.95772	5.59512	4.17297	3.17439	5.59876	5.45655	2.87532	4.52289	2.85453	4.69704	6.51479	6.08382	4.61152	3.29613	3.69517	3.25189	2.84982	3.07211	6.0793	2.23774	3.65666	2.72816	3.50831	4.31175	3.23948	5.00879	3.43936	3.53124	4.55788	6.40342	5.62861	2.59283	3.1946	4.79126	4.12642	2.39183	2.2585	3.91793	4.66507	3.19544	3.1219	3.03276	5.03907	3.05523	3.03508	2.71973	1.89907	2.73905	3.05471	4.39113	4.94437	5.81268	2.18047	3.71422	2.63747	3.10762	3.61246
alpha_rarefaction_162_9.txt	162	9	6.05426	6.87162	4.20885	5.06935	6.81801	5.31249	5.88918	5.65444	4.43796	4.72318	6.58868	5.72057	6.03736	4.0561	3.31142	4.9072	4.87748	5.96187	5.73574	7.28979	6.79495	4.06156	4.97523	6.16468	3.42256	4.01734	4.32643	5.33714	6.20694	6.63192	6.26023	5.00651	3.84401	4.62316	4.02897	6.79173	5.49728	4.63239	3.32612	6.39248	5.29491	2.32169	4.63244	1.74382	5.14457	6.58475	6.53623	4.69443	3.07579	4.18565	3.10524	2.70051	2.1704	6.04331	3.41306	3.49308	2.54896	3.57771	4.87147	2.74964	5.20164	3.59	3.1411	4.84518	6.32879	5.76575	3.47802	2.17865	4.48755	3.18575	2.90007	2.25385	4.32496	4.87266	3.7266	3.21043	2.3	5.16725	2.88308	3.03909	2.7655	1.9123	2.35352	4.04618	3.93494	5.59429	5.35607	2.46231	3.88936	3.02157	2.20645	3.90084
alpha_rarefaction_181_0.txt	181	0	6.42416	6.87601	4.63538	5.92812	6.72192	5.35348	6.42133	6.53695	4.43793	5.07011	6.62745	4.84486	5.7215	3.50547	3.41396	5.11503	4.74925	6.68811	5.86724	7.92833	7.87248	3.49978	4.90525	5.61997	4.10028	5.398	4.27693	4.54171	7.4364	6.28518	5.76743	5.13867	3.25708	4.5802	4.81263	7.61156	5.76133	4.14179	3.37074	6.12227	5.52538	2.59394	5.00085	3.48252	5.35655	6.51636	7.44094	4.99943	3.8163	4.38577	3.6521	2.51706	2.01361	5.37931	3.41813	2.91447	2.57994	3.43937	4.03464	3.12244	5.10185	3.56076	3.39935	5.14037	6.41547	5.96107	2.90069	2.81699	3.99329	2.87617	3.11032	1.97081	4.65073	4.75095	4.1494	3.45871	1.99929	5.69806	3.18103	3.11672	2.86146	2.02932	2.48643	4.79093	4.16228	6.53519	5.70631	2.94336	3.19209	3.24141	2.88278	3.72413
alpha_rarefaction_181_1.txt	181	1	6.36843	6.82565	4.41506	5.66286	7.31226	5.2552	6.20107	5.96241	4.39758	5.2803	6.51249	5.01297	6.11969	4.0412	3.6295	4.67339	5.09212	6.13374	5.8864	7.84605	7.64678	4.28674	5.3802	6.08778	3.9732	4.53227	4.12159	5.1603	6.99585	6.96916	6.37718	4.56267	3.78579	4.68838	4.72942	7.67506	5.56002	4.47562	3.14955	6.37498	5.72881	2.94661	4.94694	3.49063	4.98168	5.88787	7.23002	6.06032	3.55557	3.76174	3.54979	3.07511	2.93385	6.48195	2.63878	3.48677	3.54771	3.4206	4.17838	3.20993	4.41686	3.9681	3.27455	5.07255	6.65945	5.73962	3.21644	3.21449	4.88627	3.98099	3.11032	2.23592	3.96726	4.63968	4.05018	2.94334	2.36796	5.63273	2.61728	3.12097	3.03668	2.04862	2.22045	4.82841	4.57143	6.1435	6.05579	3.19571	3.40095	2.9744	2.19187	4.23871
alpha_rarefaction_181_2.txt	181	2	5.94683	7.63044	4.45507	6.1423	7.39576	4.85734	6.09791	6.17859	4.75597	4.79444	6.53624	5.28092	5.66426	3.64346	3.52309	5.63962	5.18268	5.67504	5.84441	7.85634	7.59449	4.60548	5.49312	6.81874	3.05572	4.68654	4.70347	5.79556	7.23633	6.91333	6.47492	5.66218	3.82309	3.9014	4.92057	7.90555	5.63558	4.03117	2.92995	5.67511	5.43995	2.81789	4.70031	3.07158	5.0314	5.80521	6.57328	6.16787	3.67747	4.12079	3.47419	2.79102	2.69072	6.43669	3.25343	2.9281	2.72162	2.99428	4.81369	3.40695	4.65578	4.26867	3.19174	4.73324	6.32964	5.3127	2.75432	2.20492	4.41353	4.10846	2.83109	2.37449	4.31444	4.68569	3.39549	2.82794	2.28143	5.59821	2.08127	3.35991	3.01568	2.40198	2.56949	4.0217	4.92373	6.39658	5.86069	3.03969	3.34926	3.38739	2.58602	4.54605
alpha_rarefaction_181_3.txt	181	3	6.61595	7.0097	4.50555	6.08849	7.12341	5.18202	6.01017	5.90381	4.62147	5.04008	6.8498	5.96236	5.98676	3.75432	3.61608	5.377	5.13095	6.28659	5.76005	8.03761	7.63651	4.45097	4.95839	5.52986	4.19847	5.16476	3.50394	4.43319	7.75141	6.91626	6.49371	5.23701	3.64075	3.50412	4.34664	7.2698	6.57134	4.58719	2.91287	5.5934	5.63052	2.63316	4.81158	2.45031	4.60469	6.51556	7.14115	6.20556	3.51417	3.49259	2.58153	2.58491	2.5906	5.8868	3.55594	3.56414	3.35076	3.33995	4.86043	3.32208	5.56393	2.47709	3.1025	4.67908	6.44002	5.83763	2.84828	2.09513	4.89981	3.01069	2.92841	2.07949	4.09534	4.88046	3.72571	3.27409	2.93993	5.84385	2.98051	3.05299	2.84108	2.04728	2.69069	4.40159	4.12215	6.19365	5.92423	2.91861	3.88578	3.06337	2.73152	3.77453
alpha_rarefaction_181_4.txt	181	4	6.1123	7.7305	4.01378	5.4216	7.74258	5.05381	6.14546	6.07877	4.93685	4.99643	6.49151	5.87329	6.05119	3.40042	3.77457	5.45043	4.78163	6.07842	5.84587	7.87964	7.81927	4.0555	4.94914	5.86822	4.29803	4.01335	4.27448	4.87044	7.39747	6.89608	6.11849	4.54958	4.97867	4.59253	4.4581	7.64075	4.88188	4.02907	3.40616	5.99975	5.42786	2.9179	5.065	3.16037	4.76829	6.84665	6.79261	5.62064	3.86546	4.23944	3.63988	2.90721	2.76491	6.13514	3.22083	3.31042	2.61945	3.54682	4.30951	2.85733	4.72766	4.43745	3.50721	4.57437	6.76859	5.47154	3.55866	2.87748	4.25385	4.05537	2.99218	2.10884	4.65527	4.85906	3.5978	3.27628	3.16547	5.80384	2.64763	3.34671	2.86011	1.72948	2.4745	4.59811	4.17957	6.42512	6.31856	3.5341	3.90179	3.33834	2.76787	3.58739
alpha_rarefaction_181_5.txt	181	5	5.60454	7.11568	3.91732	5.38553	6.71716	5.39226	6.11819	6.13606	4.52276	5.15505	6.37042	4.89705	5.94702	3.5173	3.40455	5.30125	5.01412	5.87216	6.23596	7.4498	7.30206	4.92805	5.04093	6.58634	4.44361	4.7004	4.77159	4.69364	6.34964	6.53214	5.87018	5.22807	4.49643	5.04671	5.18221	7.95838	5.55782	5.09439	2.63263	6.38173	6.02118	2.69994	4.93249	3.4464	5.22278	6.37645	6.60855	6.25595	3.6961	4.38792	3.11656	3.62018	2.74517	6.06338	2.79168	3.00055	2.39243	3.48254	4.23391	3.25985	4.68571	3.912	3.36922	4.72441	6.29663	6.40179	2.8512	3.09267	4.31066	3.49749	3.11032	2.34086	4.9075	5.29682	2.97476	2.39665	1.93541	5.42667	3.15495	3.0375	2.98371	1.57165	2.49001	5.19706	4.21304	5.9945	5.89331	2.9898	3.60978	3.30316	2.5688	4.26254
alpha_rarefaction_181_6.txt	181	6	6.07311	7.05343	3.43472	5.83423	6.85817	5.03869	6.10586	5.99127	4.59621	5.5535	6.48198	5.6161	5.93079	3.61796	3.72763	5.60612	5.78407	5.80837	6.47011	8.15475	7.2494	4.33502	5.23032	5.63849	4.47948	4.68083	4.45583	4.61353	6.76657	6.74808	5.63833	5.45684	4.32765	4.71301	4.19395	7.17216	5.57265	4.26842	3.25203	5.77233	5.73314	2.95461	4.84668	3.3916	5.10071	6.2715	6.58561	5.12762	4.03003	3.75237	3.48134	3.1853	2.2263	6.2927	3.39861	3.37165	2.37156	3.79681	4.61602	2.70207	5.18782	4.14128	3.5449	5.10193	6.51204	5.36068	3.19614	2.85426	4.68774	4.16976	3.07882	2.39452	4.67889	4.65582	3.72024	2.55031	2.68837	5.81956	3.61941	3.01394	3.01765	1.69928	2.82599	4.4797	3.73835	5.89635	5.19945	3.50445	3.82701	2.88486	2.55014	4.38238
alpha_rarefaction_181_7.txt	181	7	6.39582	7.11307	4.58825	5.98336	7.28935	5.18686	6.56755	6.3478	4.64927	5.00924	5.88321	5.71006	6.09591	4.2651	3.58697	5.02479	4.71704	5.78551	5.90294	7.99871	7.88804	4.5228	5.11646	6.16357	4.63496	3.87163	4.14885	4.51914	6.82204	6.66213	5.98801	5.02614	3.54464	4.34392	4.15593	8.05306	5.15125	5.04716	3.55162	6.15676	5.58775	2.94144	5.01924	3.40523	4.60531	6.73344	6.05039	5.3492	3.12456	3.77142	2.99202	3.32897	2.25701	6.26913	2.72161	3.1696	3.27299	3.91231	4.54993	3.41178	4.26816	3.78157	3.51428	4.46646	6.90808	6.06863	3.01406	2.99166	4.70753	3.59843	2.99527	2.00285	3.88449	5.13353	3.43688	3.18544	2.88559	5.45099	3.61916	3.10333	2.84625	1.90297	2.30797	3.93961	3.98494	5.87911	6.14512	3.39074	3.8479	3.01976	2.81098	3.39706
alpha_rarefaction_181_8.txt	181	8	6.39818	7.61918	4.80754	4.81926	7.33737	4.96287	6.5442	6.48559	4.98834	4.94032	6.74923	5.61326	6.17881	3.89144	3.75257	5.31238	5.08813	5.88272	6.28156	7.95343	7.29629	5.13095	5.22087	6.06877	4.05826	4.30448	4.82848	5.64356	6.19582	5.94121	6.00124	4.94525	3.48609	3.936	4.09278	6.66048	5.38401	4.5572	3.30046	5.32878	5.40816	2.77838	4.85953	2.91316	4.78487	6.0846	7.036	5.63029	3.74676	3.75901	2.97531	2.74963	2.59751	6.23505	3.79456	2.78224	2.95483	3.46674	4.75833	2.70185	4.78344	4.63896	3.37479	5.0443	6.10127	5.27708	3.24437	3.04901	4.40076	4.65496	3.11032	2.28132	4.2487	4.30972	3.91891	3.24037	2.07766	5.08198	3.10774	3.06961	2.93994	2.11325	2.18114	4.27049	3.63964	6.09288	6.05351	3.5563	3.95146	3.06895	2.54891	4.07035
alpha_rarefaction_181_9.txt	181	9	6.81506	6.78334	4.37555	5.75915	7.15017	5.01265	6.19067	6.9712	4.71866	5.36283	6.9554	5.14863	5.8195	3.11549	3.45085	5.08093	5.40965	5.92885	6.2001	7.70218	7.65052	4.00252	5.07437	6.02728	4.30737	4.08081	4.86424	5.75368	7.57134	6.63523	6.72594	5.67548	5.0682	4.32058	4.3851	6.9316	5.42728	4.91209	3.20914	6.69466	5.38511	3.26321	5.02408	2.61007	4.76994	6.87224	6.57915	6.08493	3.46442	4.50971	3.18145	3.61533	2.47886	5.57674	2.80402	3.24689	2.47791	2.42008	4.62159	2.55687	4.81986	3.90329	3.3349	4.61629	6.47506	5.79774	2.57322	2.67548	4.1034	3.77094	2.82441	2.04828	3.98619	4.83847	3.57502	3.57669	2.1673	5.88986	2.53357	3.15696	2.86011	1.79972	2.94008	4.3775	4.12383	5.96406	5.74725	3.58584	3.88015	3.14618	2.92417	3.95582
alpha_rarefaction_200_0.txt	200	0	6.16259	6.82746	4.58727	5.52056	7.06092	5.33399	6.26347	6.37275	4.72461	5.10359	6.79715	5.73915	6.18964	3.88088	3.36094	5.99416	5.11683	6.25367	6.47676	8.20173	6.99057	4.5967	5.4523	6.03513	3.66594	4.82756	4.62008	5.51008	6.73762	6.95145	6.99086	4.99133	4.23208	4.26705	4.4149	8.39989	5.81056	4.45617	3.68692	5.68925	5.23143	2.94823	5.13729	3.19655	5.41077	6.53036	7.08193	5.56127	3.88357	4.81868	3.09255	3.62941	2.41968	6.71087	2.96877	3.72516	3.14293	2.51136	4.69365	3.07041	5.01498	2.58844	3.63067	4.95493	6.82935	5.97061	2.95871	3.08139	4.21515	3.72936	3.04515	2.27376	4.47962	5.10424	3.61319	3.48598	2.80045	5.47083	2.86518	2.96194	3.03668	1.95287	2.53697	4.68194	4.48424	5.66493	6.31578	3.52353	4.21472	3.17637	3.17463	4.80356
